# Indice, Tempo(s), Drift_abs(m), Drift_norm(mm/m), Disp_TOP(m), Disp_BASE(m), Allarme
10298, 51.485001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10299, 51.489998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10300, 51.494999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10301, 51.500000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10302, 51.504997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10303, 51.509998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10304, 51.514999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10305, 51.520000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10306, 51.524998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10307, 51.529999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10308, 51.535000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10309, 51.539997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10310, 51.544998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10311, 51.549999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10312, 51.555000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10313, 51.559998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10314, 51.564999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10315, 51.570000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10316, 51.574997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10317, 51.579998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10318, 51.584999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10319, 51.590000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10320, 51.594997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10321, 51.599998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10322, 51.605000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10323, 51.610001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10324, 51.614998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10325, 51.619999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10326, 51.625000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10327, 51.629997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10328, 51.634998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10329, 51.639999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10330, 51.645000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10331, 51.649998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10332, 51.654999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10333, 51.660000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10334, 51.664997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10335, 51.669998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10336, 51.674999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10337, 51.680000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10338, 51.684998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10339, 51.689999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10340, 51.695000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10341, 51.699997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10342, 51.704998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10343, 51.709999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10344, 51.715000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10345, 51.719997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10346, 51.724998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10347, 51.730000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10348, 51.735001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10349, 51.739998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10350, 51.744999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10351, 51.750000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10352, 51.754997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10353, 51.759998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10354, 51.764999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10355, 51.770000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10356, 51.774998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10357, 51.779999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10358, 51.785000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10359, 51.789997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10360, 51.794998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10361, 51.799999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10362, 51.805000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10363, 51.809998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10364, 51.814999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10365, 51.820000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10366, 51.824997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10367, 51.829998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10368, 51.834999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10369, 51.840000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10370, 51.844997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10371, 51.849998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10372, 51.855000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10373, 51.860001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10374, 51.864998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10375, 51.869999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10376, 51.875000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10377, 51.879997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10378, 51.884998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10379, 51.889999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10380, 51.895000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10381, 51.899998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10382, 51.904999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10383, 51.910000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10384, 51.914997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10385, 51.919998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10386, 51.924999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10387, 51.930000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10388, 51.934998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10389, 51.939999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10390, 51.945000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10391, 51.949997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10392, 51.954998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10393, 51.959999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10394, 51.965000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10395, 51.969997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10396, 51.974998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10397, 51.980000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10398, 51.985001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10399, 51.989998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10400, 51.994999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10401, 52.000000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10402, 52.004997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10403, 52.009998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10404, 52.014999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10405, 52.020000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10406, 52.024998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10407, 52.029999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10408, 52.035000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10409, 52.039997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10410, 52.044998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10411, 52.049999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10412, 52.055000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10413, 52.059998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10414, 52.064999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10415, 52.070000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10416, 52.074997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10417, 52.079998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10418, 52.084999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10419, 52.090000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10420, 52.094997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10421, 52.099998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10422, 52.105000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10423, 52.110001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10424, 52.114998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10425, 52.119999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10426, 52.125000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10427, 52.129997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10428, 52.134998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10429, 52.139999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10430, 52.145000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10431, 52.149998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10432, 52.154999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10433, 52.160000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10434, 52.164997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10435, 52.169998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10436, 52.174999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10437, 52.180000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10438, 52.184998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10439, 52.189999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10440, 52.195000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10441, 52.199997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10442, 52.204998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10443, 52.209999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10444, 52.215000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10445, 52.219997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10446, 52.224998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10447, 52.230000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10448, 52.235001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10449, 52.239998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10450, 52.244999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10451, 52.250000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10452, 52.254997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10453, 52.259998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10454, 52.264999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10455, 52.270000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10456, 52.274998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10457, 52.279999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10458, 52.285000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10459, 52.289997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10460, 52.294998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10461, 52.299999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10462, 52.305000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10463, 52.309998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10464, 52.314999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10465, 52.320000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10466, 52.324997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10467, 52.329998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10468, 52.334999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10469, 52.340000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10470, 52.344997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10471, 52.349998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10472, 52.355000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10473, 52.360001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10474, 52.364998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10475, 52.369999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10476, 52.375000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10477, 52.379997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10478, 52.384998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10479, 52.389999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10480, 52.395000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10481, 52.399998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10482, 52.404999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10483, 52.410000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10484, 52.414997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10485, 52.419998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10486, 52.424999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10487, 52.430000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10488, 52.434998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10489, 52.439999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10490, 52.445000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10491, 52.449997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10492, 52.454998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10493, 52.459999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10494, 52.465000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10495, 52.469997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10496, 52.474998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10497, 52.480000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10498, 52.485001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10499, 52.489998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10500, 52.494999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10501, 52.500000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10502, 52.504997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10503, 52.509998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10504, 52.514999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10505, 52.520000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10506, 52.524998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10507, 52.529999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10508, 52.535000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10509, 52.539997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10510, 52.544998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10511, 52.549999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10512, 52.555000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10513, 52.559998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10514, 52.564999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10515, 52.570000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10516, 52.574997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10517, 52.579998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10518, 52.584999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10519, 52.590000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10520, 52.594997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10521, 52.599998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10522, 52.605000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10523, 52.610001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10524, 52.614998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10525, 52.619999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10526, 52.625000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10527, 52.629997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10528, 52.634998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10529, 52.639999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10530, 52.645000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10531, 52.649998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10532, 52.654999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10533, 52.660000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10534, 52.664997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10535, 52.669998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10536, 52.674999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10537, 52.680000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10538, 52.684998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10539, 52.689999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10540, 52.695000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10541, 52.699997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10542, 52.704998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10543, 52.709999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10544, 52.715000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10545, 52.719997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10546, 52.724998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10547, 52.730000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10548, 52.735001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10549, 52.739998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10550, 52.744999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10551, 52.750000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10552, 52.754997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10553, 52.759998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10554, 52.764999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10555, 52.770000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10556, 52.774998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10557, 52.779999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10558, 52.785000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10559, 52.789997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10560, 52.794998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10561, 52.799999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10562, 52.805000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10563, 52.809998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10564, 52.814999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10565, 52.820000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10566, 52.824997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10567, 52.829998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10568, 52.834999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10569, 52.840000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10570, 52.844997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10571, 52.849998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10572, 52.855000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10573, 52.860001, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10574, 52.864998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10575, 52.869999, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10576, 52.875000, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10577, 52.879997, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
10578, 52.884998, 0.00000000e+00, 0.000000, 0.00000000e+00, 0.00000000e+00,  
